,17.1,17.2,17.3,17.4,17.5
72,0.04389430955052376,0.05292747914791107,0.06517008692026138,0.03750375658273697,0.03580784797668457
73,0.016768883913755417,0.05741197615861893,0.01157357357442379,0.020734865218400955,0.026177313178777695
74,0.05362171307206154,0.028705988079309464,-0.00879847351461649,0.011884618550539017,0.0489356555044651
75,0.02724641188979149,-0.000788290286436677,0.00622479198500514,0.011944507248699665,0.030822938308119774
76,-0.006708763539791107,-0.02192709967494011,0.002528921701014042,-0.015584421344101429,-0.024533074349164963
77,-0.013272341340780258,-0.0106637142598629,0.025500226765871048,-0.044291164726018906,0.0010521166259422898
78,9.820791456149891e-05,0.02573370561003685,0.0643516257405281,0.03276588022708893,0.03157980740070343
79,0.014458020217716694,0.009268826805055141,0.022712338715791702,0.015690889209508896,-0.018882637843489647
80,-0.001488147652707994,0.003943488467484713,-0.022239165380597115,0.002353966236114502,-0.017199251800775528
81,-0.023205425590276718,-0.016334515064954758,-0.008344482630491257,-0.03742390498518944,-0.010700596496462822
82,0.052895788103342056,-0.006384540349245071,0.011586361564695835,0.030796200037002563,0.02789984829723835
83,-0.003965368960052729,0.03493735194206238,0.031664274632930756,0.012270568870007992,0.028943808749318123
84,0.006853948347270489,0.032121505588293076,0.027009267359972,0.0025752224028110504,-0.005128456745296717
85,-0.01569209434092045,-0.011863055638968945,-0.02295531891286373,-0.04439763352274895,-0.04783949628472328
86,-0.07404442131519318,-0.046591825783252716,-0.09381628036499023,-0.0445307195186615,-0.07647011429071426
87,0.0022125609684735537,-0.016556132584810257,0.0013403923949226737,-0.03441615030169487,0.006045184563845396
88,0.02635110355913639,-0.0015806544106453657,0.03069235011935234,0.014240248128771782,0.025107253342866898
89,-0.0437491238117218,-0.006993988528847694,0.0009503438486717641,0.009282778948545456,-0.005846179556101561
90,-0.026205917820334435,-0.022709278389811516,0.014514923095703125,-0.05091886967420578,0.013871626928448677
91,-0.028286905959248543,-0.04249842092394829,-0.04780333489179611,-0.034815412014722824,0.027560560032725334
92,-0.020217031240463257,-0.040777623653411865,-0.006905778776854277,-0.008404407650232315,-0.03546856343746185
93,0.017821475863456726,0.016347551718354225,0.022328684106469154,-0.016130074858665466,0.015842102468013763
94,0.0491451695561409,0.07503708451986313,0.058571234345436096,0.0191777553409338,0.03724329546093941
95,-0.06218763440847397,0.008291102945804596,-0.03588447347283363,-0.043412793427705765,-0.05809640884399414
96,0.03895801305770874,0.017038477584719658,0.0068354420363903046,0.037823162972927094,0.030039967969059944
97,-0.0025467893574386835,-0.004781072027981281,0.035500817000865936,0.024794001132249832,0.012149091809988022
98,-0.030755052343010902,-0.0048853629268705845,-0.012698959559202194,-0.021786248311400414,0.0025316046085208654
99,0.020676784217357635,0.013310087844729424,0.050974875688552856,0.0033171791583299637,0.04136693850159645
100,0.04440245404839516,0.04985090717673302,0.04867295175790787,0.06627704203128815,0.07088492810726166
101,-0.02053159847855568,-0.0243257824331522,-0.022533299401402473,-0.021613236516714096,-0.029204798862338066
102,0.007640368305146694,0.0287320613861084,0.012577468529343605,0.021972570568323135,0.0001389568642480299
103,-0.005020986311137676,-0.024390963837504387,-0.009111790917813778,-0.00519369775429368,0.017173152416944504
104,0.004567282740026712,0.029827112331986427,-0.0008576273685321212,0.03931372985243797,-0.012703696265816689
105,-0.007313701324164867,-0.014405138790607452,0.04701044782996178,0.03846197947859764,0.01045265607535839
106,-0.08372343331575394,-0.00471914978697896,-0.054785843938589096,-0.006657648831605911,0.0025234485510736704
107,-0.013840983621776104,0.02519921585917473,0.02874850109219551,-0.021533384919166565,0.05013620853424072
108,0.00010076000035041943,-0.0013590368907898664,0.03158754110336304,0.007306444924324751,0.011372646316885948
109,0.007712960708886385,-0.010794077068567276,-0.047189485281705856,0.013601433485746384,-0.014641547575592995
110,-0.027802955359220505,0.029774965718388557,0.01244958397001028,-0.010693494230508804,0.019952697679400444
111,-0.013139255344867706,0.0082389572635293,0.0115799680352211,0.03438953310251236,-0.006485605612397194
112,-0.018692586570978165,-0.002124920953065157,-0.022712338715791702,0.0056129200384020805,0.004701085388660431
113,0.008940985426306725,0.017286166548728943,0.027648691087961197,-0.012929346412420273,0.029204798862338066
114,0.02966616488993168,0.035771675407886505,-0.006496547255665064,0.03683832287788391,-0.0021906860638409853
115,0.01788197085261345,0.04977269098162651,0.03094811923801899,0.009622149169445038,-0.005960362963378429
116,0.06422022730112076,0.07488065212965012,0.01902925595641136,0.08176830410957336,0.0559040904045105
117,-0.02557678334414959,-0.014939628541469574,-0.015985598787665367,-0.023023951798677444,0.013180002570152283
118,-0.0018813575152307749,0.008551829494535923,0.00869616586714983,-0.0447968915104866,0.02082701399922371
119,-0.022455301135778427,-0.04466244950890541,-0.028236960992217064,-0.025472743436694145,-0.025159452110528946
120,-0.011717651039361954,0.0014649570221081376,0.037674859166145325,-0.0025020248722285032,-0.011424844153225422
121,-0.0013860644539818168,0.015630554407835007,0.031178312376141548,0.03359101340174675,-0.012025121599435806
122,0.010338392108678818,0.021366536617279053,-0.018926948308944702,0.007938605733215809,0.02168828248977661
123,-0.06862417608499527,-0.05986280366778374,-0.0618450827896595,-0.0561092384159565,-0.03724329546093941
124,-0.030658261850476265,-0.012501835823059082,0.004418419674038887,-0.009595531970262527,-0.025342144072055817
125,-0.035884927958250046,-0.010376914404332638,-0.022507723420858383,-0.019443927332758904,-0.011731507256627083
126,0.022757770493626595,-0.00733293266966939,0.012475160881876945,-0.002046203939244151,0.03301525488495827
127,0.024403203278779984,0.017038477584719658,0.04048832505941391,-0.009509025141596794,0.013245250098407269
128,0.011608761735260487,0.02077990211546421,-0.010640013962984085,0.0013316960539668798,0.006511704530566931
129,-0.01788197085261345,-0.030113911256194115,-0.029439078643918037,-0.04413146153092384,-0.04898785427212715
130,0.03414270654320717,0.026594102382659912,0.030590040609240532,0.030902668833732605,0.07417340576648712
131,0.008650614880025387,-0.004680040758103132,-0.009923859499394894,0.006804043892771006,-0.02385449968278408
132,0.027706164866685867,0.05881989747285843,0.06598854809999466,0.07889363914728165,0.037713076919317245
133,-0.011741848662495613,-0.000771994877140969,-0.008811261504888535,0.00038740626769140363,-0.02881331369280815
134,0.009908885695040226,-0.010618086904287338,-0.007737029809504747,-0.034895263612270355,-0.00866487342864275
135,0.03044048510491848,0.06617238372564316,0.024732917547225952,0.03377733752131462,0.03301525488495827
136,-0.08599799871444702,-0.08859486877918243,-0.0460641011595726,-0.01714153215289116,-0.04243699833750725
137,0.01829332858324051,-0.0029836888425052166,-0.031741004437208176,0.0031175496987998486,-0.021466439589858055
138,-0.03327159583568573,-0.043384891003370285,-0.05340468883514404,-0.010979630053043365,-0.04170622676610947
139,-0.014058761298656464,0.03819643333554268,0.0030532493256032467,-0.02890637330710888,0.005376397166401148
140,0.030343694612383842,0.03225186839699745,0.018492139875888824,0.025885310024023056,0.08315146714448929
141,-0.00034160097129642963,0.005413333885371685,0.030206387862563133,-0.009761889465153217,0.026099015027284622
142,0.010398886166512966,-0.006935324985533953,-0.011081216856837273,0.025206569582223892,0.03860044479370117
143,0.027319004759192467,0.004764776676893234,0.016906369477510452,-0.0075193834491074085,-0.0015398418763652444
144,0.0013656477676704526,-0.013264460489153862,-0.023607531562447548,0.024727458134293556,0.04473371431231499
145,-0.0015879624988883734,-0.008825591765344143,0.021599741652607918,0.010114568285644054,0.004237827844917774
146,0.015389624983072281,0.001260449644178152,0.02923446334898472,0.032606177031993866,-0.02107495442032814
147,-0.025721967220306396,0.03431160748004913,0.006122484337538481,0.01994965597987175,-0.005301362369209528
148,-0.008626417256891727,-0.03866574168205261,-0.06281700730323792,0.0004508302954491228,-0.030535848811268806
149,0.005795306991785765,0.010565941222012043,0.03647274151444435,-0.01887165568768978,-0.011333497241139412
150,0.01989036425948143,-0.01357081439346075,-0.006020176224410534,0.061485931277275085,-0.005774407181888819
151,-0.020023450255393982,-0.028523478657007217,-0.009054242633283138,-0.013960766606032848,-0.05747003108263016
152,-0.025262214243412018,0.03227794170379639,0.0249247457832098,-0.001330032479017973,0.009930675849318504
153,-0.011221601627767086,0.02115795575082302,0.018313102424144745,0.01531824842095375,0.012181716039776802
154,0.01703505590558052,0.006303063128143549,0.025935035198926926,0.004145642276853323,0.03421580791473389
155,-0.004050060641020536,-0.012619162909686565,0.0052272905595600605,-0.045834966003894806,-0.023763153702020645
156,-0.04256344586610794,-0.026802685111761093,-0.015870502218604088,-0.01271640881896019,0.0073468731716275215
157,0.028165917843580246,-0.0021933617535978556,-0.001068637240678072,0.02983797714114189,0.006090858019888401
158,-0.004031912423670292,0.002758812392130494,-0.003820558078587055,0.008131580427289009,-0.00298181246034801
159,0.026472091674804688,0.025368688628077507,0.006637220736593008,-0.004574846010655165,-0.018569448962807655
160,0.007192713674157858,-0.0005536364042200148,-0.005061040632426739,0.028773285448551178,-0.007222902495414019
161,-0.023943450301885605,-0.02648981288075447,-0.00680347066372633,-0.03207382932305336,0.020552974194288254
162,-0.00023838342167437077,-0.024078091606497765,-0.051102761179208755,-0.05089225247502327,-0.01817796379327774
163,0.009370490908622742,0.030218200758099556,0.02489916794002056,0.05770627781748772,0.01879129186272621
164,-0.00558357872068882,0.0440627783536911,0.041536979377269745,0.019750026986002922,0.06368159502744675
165,0.014470119029283524,0.005641469731926918,-0.010985303670167923,0.009276124648749828,0.014002121984958649
166,-0.03982912376523018,0.010455132462084293,-0.029592540115118027,0.026763681322336197,-0.03121442347764969
167,-0.001589474850334227,0.011752246879041195,-0.017034253105521202,0.008510877378284931,-0.01708180643618107
168,-0.056622203439474106,-0.04956410825252533,-0.05938969552516937,-0.04413146153092384,-0.056739259511232376
169,0.01503876131027937,-0.00013168725126888603,-0.0026520108804106712,-0.008703853003680706,0.020813964307308197
170,0.046072084456682205,-0.004067333415150642,0.02104983665049076,0.023662766441702843,0.05496452748775482
171,-0.02964196726679802,-0.02496456168591976,-0.029976194724440575,-0.016582569107413292,-0.0017421093070879579
172,0.06688195466995239,0.07545424997806549,0.028288114815950394,0.08485590666532516,0.0032574834767729044
173,-0.05962269753217697,-0.03545880317687988,-0.01564030908048153,-0.03928711265325546,0.023567412048578262
174,0.00963666383177042,-0.015369826927781105,0.010441793128848076,0.008065037429332733,-0.0010309111094102263
175,0.05754170939326286,0.014509430155158043,0.03276408463716507,0.013361877761781216,0.012605824507772923
176,-0.012340737506747246,-0.059445641934871674,-0.02307041548192501,0.006028815172612667,-0.023984994739294052
177,-0.03496542200446129,-0.0248081274330616,0.0029509414453059435,-0.0076391613110899925,-0.02970067970454693
178,-0.01824493333697319,-0.02508188970386982,-0.04442717507481575,-0.045036446303129196,-0.061332687735557556
179,0.005259936675429344,-0.010917922481894493,-0.0019310603383928537,-0.012955963611602783,-0.009317348711192608
180,0.041159987449645996,0.009092836640775204,0.014476558193564415,-0.009216235019266605,-8.54844693094492e-05
181,0.007985183037817478,-0.02050613984465599,-0.01909319870173931,0.008923444896936417,-0.00912160612642765
182,-0.03198912739753723,0.02028452232480049,-0.03657504916191101,0.005489815026521683,-0.013016884215176105
183,0.007967034354805946,0.03694494441151619,0.012321699410676956,0.015903828665614128,0.0016882800264284015
184,-0.03648986667394638,-0.107523612678051,-0.05371161177754402,-0.07782894372940063,-0.048700764775276184
185,-0.0010321756126359105,0.011752246879041195,0.008152655325829983,0.04636731371283531,0.008332110941410065
186,0.009116416797041893,0.04544463008642197,0.003059643553569913,0.05728039890527725,0.06415138393640518
187,0.03895801305770874,0.018967853859066963,0.04066736251115799,0.03289896622300148,-0.001128782401792705
188,0.04268443211913109,0.00709827896207571,0.033889468759298325,0.02903945930302143,0.06091510131955147
189,0.011983823962509632,0.01870712637901306,0.024080704897642136,0.04831037297844887,0.06274203211069107
190,0.040385667234659195,0.021288318559527397,0.02736734412610531,0.027123015373945236,-0.0040518720634281635
191,0.016369624063372612,0.011836983263492584,-0.01759694702923298,0.009136383421719074,-0.00508604571223259
192,0.00262845610268414,0.015708772465586662,0.016868002712726593,0.012337111867964268,0.030718540772795677
193,0.012873082421720028,-0.006638748571276665,0.013076219707727432,0.014014001004397869,-0.008188566192984581
194,0.024947647005319595,0.02899278700351715,0.033556967973709106,0.0344960018992424,-0.01108555682003498
195,-0.03090023808181286,-0.03279939293861389,-0.025845516473054886,-0.026018397882580757,-0.02361960895359516
196,0.020676784217357635,0.03704923763871193,0.028313692659139633,0.03942020237445831,0.004815268330276012
197,-0.0025845980271697044,-0.018316036090254784,-0.006713951472193003,-0.04631407931447029,-0.011705408804118633
198,0.020035549998283386,-0.006560530513525009,0.020423199981451035,-0.00865061767399311,-0.013049507513642311
199,0.01240123063325882,0.01719491370022297,-0.0157170407474041,0.006960420403629541,0.019639508798718452
200,-0.008245306089520454,-0.03253866732120514,-0.03700985759496689,0.0021044290624558926,-0.04726531729102135
201,-0.01003592275083065,0.017964055761694908,0.04506659880280495,-0.01598368026316166,-0.012527527287602425
202,0.0006487960927188396,0.031104670837521553,0.04010466858744621,0.0049874139949679375,0.019274123013019562
203,-0.01483308244496584,-0.032669030129909515,-0.014949731528759003,-0.03601318970322609,-0.03314575180411339
204,-0.007150368299335241,-0.0020255190320312977,0.01051852386444807,0.010500519536435604,0.019730856642127037
205,0.013538514263927937,0.03491127863526344,-0.010863812640309334,-0.005755987949669361,-0.0013000572798773646
206,-0.011711601167917252,-0.0032232312951236963,-0.002540111541748047,0.008637309074401855,0.0010863714851439
207,0.0020991351921111345,0.01327749714255333,-0.020256949588656425,0.06169886887073517,-0.01379332970827818
208,0.06499455124139786,0.033816225826740265,0.04693371802568436,0.026058323681354523,0.01331702247262001
209,-0.02598814107477665,-0.0045561958104372025,0.00879207905381918,0.023303434252738953,0.018373707309365273
210,0.018027154728770256,-0.0003503512416500598,0.024119071662425995,0.006561161018908024,0.04549058526754379
211,-0.0034965421073138714,-0.003927193116396666,0.03110158070921898,0.01655595190823078,0.009545714594423771
212,-0.02137851156294346,0.009314454160630703,-0.031715426594018936,0.010074642486870289,0.0025234485510736704
213,-0.0022927154786884785,-0.010794077068567276,-0.00292056892067194,0.014958914369344711,-0.020983608439564705
214,-0.05115356668829918,-0.02818453498184681,-0.011189918965101242,-0.038701534271240234,-0.00422804057598114
215,0.00640629418194294,0.0008848405559547246,-0.018683968111872673,0.011245802976191044,-0.032884761691093445
216,0.03181974217295647,0.010970067232847214,0.010307514108717442,0.030263854190707207,0.047317516058683395
217,-0.02961776964366436,-0.026724467054009438,-0.010953332297503948,-0.034708939492702484,-0.03546856343746185
218,0.01260690949857235,0.0009785391157492995,0.017980601638555527,0.018113063648343086,0.030118264257907867
219,0.008868392556905746,0.023204658180475235,0.006167243700474501,0.027602124959230423,0.019835252314805984
220,0.0115785151720047,0.0040999241173267365,-0.02084522135555744,-0.007000346202403307,-0.003993149381130934
221,0.000527808500919491,0.029201367869973183,0.005905080121010542,0.03369748592376709,0.04473371431231499
222,0.05405726656317711,0.020792938768863678,0.02346685901284218,0.044983211904764175,0.03364163264632225
223,0.017918266355991364,0.06262650340795517,0.04412025213241577,0.028480496257543564,0.07276405394077301
224,0.019188636913895607,0.021079737693071365,0.05043775960803032,0.00519369775429368,0.043637555092573166
225,-0.01911604404449463,-0.03290368616580963,-0.047240640968084335,-0.00022104824893176556,-0.030300958082079887
226,0.014361230656504631,0.053292497992515564,0.039669860154390335,0.03287234902381897,0.05840959772467613
227,0.014409624971449375,-0.0069418433122336864,0.027981191873550415,-0.005892401561141014,0.012586249969899654
228,0.033513572067022324,0.03253866732120514,0.03716332092881203,0.005439907778054476,0.013519289903342724
229,-0.012727897614240646,-0.03274725005030632,-0.033761583268642426,-0.034735556691884995,-0.04071446508169174
230,-0.014929872006177902,-0.03162612393498421,-0.01918271742761135,0.003144166897982359,-0.025263847783207893
231,0.031456779688596725,0.00886470079421997,0.004610246513038874,-0.0002578549610916525,-0.0002974880044348538
232,-0.0043525295332074165,-0.024404000490903854,-0.060975465923547745,-0.023210274055600166,-0.052746109664440155
233,0.004080307204276323,-0.015200355090200901,-0.0053967381827533245,-0.011678334325551987,-0.017316697165369987
234,0.0052145663648843765,0.025264397263526917,0.011426505632698536,0.036412447690963745,0.05167604982852936
235,0.03903060406446457,0.06179217994213104,0.03253389149904251,0.07527368515729904,0.010061170905828476
236,0.0292064119130373,0.0329558290541172,0.05601353570818901,0.037317436188459396,0.04191501811146736
237,-0.045999493449926376,-0.007900012657046318,0.0034177210181951523,0.0038295621052384377,-0.038182858377695084
238,0.04295060411095619,0.002325354376807809,-0.010556889697909355,0.011851347051560879,-0.020213687792420387
239,-0.01114295981824398,-0.027610937133431435,-0.023223876953125,-0.0011112716747447848,-0.005643912125378847
240,0.018281228840351105,-0.00583375571295619,-0.009981407783925533,0.01227722316980362,-0.022484302520751953
241,0.024475794285535812,-0.033868372440338135,-0.017929447814822197,-0.010187766514718533,0.011953349225223064
242,0.018559500575065613,0.040621187537908554,0.03082023374736309,0.039500053972005844,0.027273472398519516
243,0.004648949019610882,-0.05222351849079132,0.018696755170822144,-0.035587310791015625,-0.0055199419148266315
244,0.006436541210860014,-0.01892874389886856,0.04020697623491287,-0.01001475378870964,-0.003047059988602996
245,-0.004155924543738365,0.0324343778192997,0.014630019664764404,0.01758071780204773,-0.01853030174970627
246,-0.030972830951213837,-0.01872016303241253,-0.02859503962099552,-0.0432530902326107,-0.019600361585617065
247,-0.028286905959248543,-0.042081259191036224,-0.04882641136646271,-0.03851521387696266,-0.04601256549358368
248,-0.04377331957221031,-0.01675167866051197,-0.022584453225135803,-0.01573081687092781,-0.014093468897044659
249,0.05062121897935867,0.013831540942192078,0.007155153900384903,-0.011917890049517155,0.021048856899142265
250,0.03559455648064613,0.03746639937162399,0.03266177326440811,0.04149634763598442,0.06122829020023346
251,-0.02370147407054901,-0.06862321496009827,-0.04271351918578148,-0.03135516121983528,-0.05887937918305397
252,-0.006605924107134342,0.01849854551255703,0.02523166872560978,-0.026391038671135902,0.02373705431818962
253,-0.010695305652916431,-0.03360764682292938,-0.029899463057518005,-0.059037141501903534,-0.0005354376044124365
254,-0.0026647523045539856,0.013212315738201141,-0.018185216933488846,-0.02311711385846138,-0.009610962122678757
255,0.00833604671061039,0.05125882849097252,0.026241958141326904,0.0013466683449223638,0.015072181820869446
256,0.00017146214668173343,0.00572620565071702,0.024784071370959282,-0.03926049545407295,0.01945681683719158
257,-0.012370984070003033,-0.0011537147220224142,-0.03693312779068947,-0.05717393010854721,-0.0034874810371547937
258,0.013272341340780258,0.006863625254482031,-0.012097900733351707,-0.005393327679485083,-0.009115081280469894
259,0.021184932440519333,-0.016960259526968002,0.020806854590773582,0.035507459193468094,0.005630862433463335
260,-0.01540172379463911,0.02367396652698517,0.027674268931150436,0.010054679587483406,0.005337248556315899
261,0.030295299366116524,0.030113911256194115,0.02125445194542408,0.008703853003680706,-0.02222331240773201
262,-0.015704192221164703,-0.0013688141480088234,-0.021932240575551987,-0.036439064890146255,0.007098932284861803
263,-0.0023592584766447544,-0.03733603656291962,-0.006170440930873156,0.0072465562261641026,-0.038313355296850204
264,-0.030198508873581886,-0.03556309640407562,-0.04294371232390404,-0.03816918656229973,-0.07850583642721176
265,0.039587147533893585,0.04927730932831764,0.05601353570818901,0.07085521519184113,0.058357398957014084
266,-0.003357406472787261,-0.023426275700330734,0.004629429429769516,-0.01722138375043869,0.02675149030983448
267,-0.027464188635349274,0.008871219120919704,-0.03516831621527672,0.019577013328671455,0.000727510079741478
268,0.019007155671715736,-0.013108025304973125,-0.00957857072353363,-0.03281911462545395,0.036930106580257416
269,-0.027319004759192467,-0.008069485425949097,-0.04256005585193634,-0.01038739550858736,-0.043089475482702255
270,-0.031456779688596725,0.0075675868429243565,-0.021983394399285316,-0.00702030910179019,-0.010785418562591076
271,0.0196846853941679,0.0682060495018959,0.04780333489179611,0.03824904188513756,0.05428595468401909
272,0.029762953519821167,0.011752246879041195,0.08010703325271606,0.04280059412121773,0.045751575380563736
273,0.0019010179676115513,0.014287812635302544,0.005294430069625378,0.0033471237402409315,-0.012155616655945778
274,0.03769974038004875,0.027558790519833565,0.030052924528717995,0.022491605952382088,0.02613816410303116
275,-0.012268144637346268,-0.02491241693496704,-0.008242174983024597,-0.012450235895812511,-0.024546124041080475
276,0.02961776964366436,0.05928920581936836,0.020640604197978973,0.037849780172109604,0.02881331369280815
277,0.023677276447415352,0.007626250386238098,-0.0014411016600206494,-0.000698703748639673,-0.0005252427072264254
278,-0.009666910395026207,-0.01292551588267088,-0.020282527431845665,-0.014612889848649502,-0.0016850177198648453
279,-0.023278018459677696,-0.022826604545116425,-0.02157416380941868,-0.048842720687389374,-0.028056442737579346
